1 KNEE TIB INSR PLUS X3 28,6095715,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Congregation of the Sister Servants,Congregation of the Sister Servants,15470.00,,,,,,,percent of total billed charges,1.00,15470.00,
1 KNEE TIB INSR PLUS X3 31,6095716,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,18200.00,9100.00,Christian Healthcare Ministries,Christian Healthcare Ministries,9100.00,,,,,,,percent of total billed charges,6552.00,15470.00,
1/2NSS + KCL 20mEq 20-0.45 MEQ/L-% Soln 1000 mL Flex Cont,00338-0704-34,NDC,636,RC,J3480,HCPCS,,Inpatient,1000,ML,7.53,3.76,Shepard International Health Care,Shepard International Health Care - Allegheny International,3.76,,,,,,,percent of total billed charges,2.71,6.40,
10F 11CM,6042489,LOCAL,278,RC,C1894,HCPCS,,Outpatient,,,67.60,33.80,Blue Cross Blue Shield,Capital - Enhanced Network Rates,23.63,,,,,,,percent of total billed charges,1.00,57.46,
11F 23CM BRITETIP,6042492,LOCAL,278,RC,C1894,HCPCS,,Outpatient,,,149.50,74.75,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,127.08,
12 FR 1.2 CM,110464,LOCAL,278,RC,B4088,HCPCS,,Inpatient,,,695.50,347.75,Wyoming Seminary,Wyoming Seminary,486.85,,,,,,,percent of total billed charges,250.38,591.17,
12 FR 1.2 CM,110464,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,695.50,347.75,Aetna,Aetna,325.49,,,,,,,percent of total billed charges,1.00,591.17,
12 FR 1.2 CM,110464,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,695.50,347.75,North Central Secure Treatment Unit,North Central Secure Treatment Unit,250.38,,,,,,,percent of total billed charges,1.00,591.17,
12 FR 1.7 CM,110466,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Congregation of the Sister Servants,Congregation of the Sister Servants,535.92,,,,,,,percent of total billed charges,1.00,535.92,
12 FR 1.7 CM,110466,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,535.92,
12 FR 2.0 CM,110467,LOCAL,278,RC,B4088,HCPCS,,Inpatient,,,630.50,315.25,Aetna,First Health Network,412.98,,,,,,,percent of total billed charges,226.98,535.92,
14 FR 1.2 CM,110469,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,535.92,
14 FR 1.2 CM,110469,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,535.92,
14 FR 1.5 CM,110470,LOCAL,278,RC,B4088,HCPCS,,Inpatient,,,630.50,315.25,Multiplan,Multiplan/Private Health Care System,535.92,,,,,,,percent of total billed charges,226.98,535.92,
14 FR 1.5 CM,110470,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Christian Healthcare Ministries,Christian Healthcare Ministries,315.25,,,,,,,percent of total billed charges,1.00,535.92,
14 FR 1.7 CM,110471,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Integrated Health Plan,Integrated Health Plan,378.30,,,,,,,percent of total billed charges,1.00,535.92,
14 FR 1.7 CM,110471,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Multiplan,Beech Street,535.92,,,,,,,percent of total billed charges,1.00,535.92,
14 FR 1.7 CM,110471,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Shepard International Health Care,Shepard International Health Care - Allegheny International,315.25,,,,,,,percent of total billed charges,1.00,535.92,
14 FR 1.7 CM,110471,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Wyoming Seminary,Wyoming Seminary,441.35,,,,,,,percent of total billed charges,1.00,535.92,
14 FR 2.0 CM,110472,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Intergroup Services,Intergroup Services,535.92,,,,,,,percent of total billed charges,1.00,535.92,
14MM SCREW,192833,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,585.00,292.50,Christian Healthcare Ministries,Christian Healthcare Ministries,292.50,,,,,,,percent of total billed charges,1.00,497.25,
14MM SCREW,192833,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,585.00,292.50,Congregation of the Sister Servants,Congregation of the Sister Servants,497.25,,,,,,,percent of total billed charges,1.00,497.25,
16 FR 1.0 CM,110473,LOCAL,278,RC,B4088,HCPCS,,Inpatient,,,695.50,347.75,Aetna,First Health Network,455.55,,,,,,,percent of total billed charges,250.38,591.17,
16 FR 1.2 CM,110474,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,695.50,347.75,Multiplan,Beech Street,591.17,,,,,,,percent of total billed charges,1.00,591.17,
16 FR 1.5 CM,110475,LOCAL,278,RC,B4088,HCPCS,,Inpatient,,,630.50,315.25,Multiplan,Beech Street,535.92,,,,,,,percent of total billed charges,226.98,535.92,
16 FR 1.5 CM,110475,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Blue Cross Blue Shield,Capital - Enhanced Network Rates,220.36,,,,,,,percent of total billed charges,1.00,535.92,
16 FR 1.7 CM,110476,LOCAL,278,RC,B4088,HCPCS,,Inpatient,,,695.50,347.75,North Central Secure Treatment Unit,North Central Secure Treatment Unit,250.38,,,,,,,percent of total billed charges,250.38,591.17,
16 FR 1.7 CM,110476,LOCAL,278,RC,B4088,HCPCS,,Inpatient,,,695.50,347.75,Shepard International Health Care,Shepard International Health Care - Allegheny International,347.75,,,,,,,percent of total billed charges,250.38,591.17,
16 FR 1.7 CM,110476,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,695.50,347.75,Congregation of the Sister Servants,Congregation of the Sister Servants,591.17,,,,,,,percent of total billed charges,1.00,591.17,
16 FR 2.0 CM,110477,LOCAL,278,RC,B4088,HCPCS,,Inpatient,,,630.50,315.25,Congregation of the Sister Servants,Congregation of the Sister Servants,535.92,,,,,,,percent of total billed charges,226.98,535.92,
16 FR 2.0 CM,110477,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Christian Healthcare Ministries,Christian Healthcare Ministries,315.25,,,,,,,percent of total billed charges,1.00,535.92,
18 FR 1.0 CM,110478,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Cigna,Cigna,270.36,,,,,,,percent of total billed charges,1.00,535.92,
18 FR 1.2 CM,110479,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Blue Cross Blue Shield,Capital - Special Network Rates,154.22,,,,,,,percent of total billed charges,1.00,535.92,
18 FR 1.7 CM,110481,LOCAL,278,RC,B4088,HCPCS,,Outpatient,,,630.50,315.25,Christian Healthcare Ministries,Christian Healthcare Ministries,315.25,,,,,,,percent of total billed charges,1.00,535.92,
2 KNEE TIB INSR PLUS X3 11,115534,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,18200.00,9100.00,Intergroup Services,Intergroup Services,15470.00,,,,,,,percent of total billed charges,6552.00,15470.00,
2 KNEE TIB INSR PLUS X3 13,115535,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Blue Cross Blue Shield,Capital - Basic Network Rates,7767.76,,,,,,,percent of total billed charges,1.00,15470.00,
2 KNEE TIB INSR PLUS X3 13,6095719,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,15470.00,
2 KNEE TIB INSR PLUS X3 19,6095721,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Aetna,First Health Network,11921.00,,,,,,,percent of total billed charges,1.00,15470.00,
2 KNEE TIB INSR PLUS X3 22,6095722,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,18200.00,9100.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,6552.00,,,,,,,percent of total billed charges,6552.00,15470.00,
2 KNEE TIB INSR PLUS X3 22,6095722,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Congregation of the Sister Servants,Congregation of the Sister Servants,15470.00,,,,,,,percent of total billed charges,1.00,15470.00,
2 KNEE TIB INSR PLUS X3 22,6095722,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,United Healthcare,United Healthcare - Client Specific Rate,9282.00,,,,,,,percent of total billed charges,1.00,15470.00,
2 KNEE TIB INSR PLUS X3 25,6095723,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,18200.00,9100.00,Christian Healthcare Ministries,Christian Healthcare Ministries,9100.00,,,,,,,percent of total billed charges,6552.00,15470.00,
2 KNEE TIB INSR PLUS X3 25,6095723,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,United Healthcare,United Healthcare - Client Specific Rate,9282.00,,,,,,,percent of total billed charges,1.00,15470.00,
2 KNEE TIB INSR PLUS X3 28,6095724,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,18200.00,9100.00,Multiplan,Multiplan/Private Health Care System,15470.00,,,,,,,percent of total billed charges,6552.00,15470.00,
2 KNEE TIB INSR PLUS X3 28,6095724,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,15470.00,
2 KNEE TIB INSR PLUS X3 28,6095724,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,15470.00,
2 KNEE TIB INSR PLUS X3 31,6095725,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Cigna,Cigna,7804.16,,,,,,,percent of total billed charges,1.00,15470.00,
2 KNEE TIB INSR PLUS X3 9,6095717,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Cigna,Cigna,7804.16,,,,,,,percent of total billed charges,1.00,15470.00,
2-Lumen 15 Cm X 14 Fr Acute Hemodialysis,288881,LOCAL,278,RC,C1752,HCPCS,,Inpatient,,,1170.00,585.00,Multiplan,Beech Street,994.50,,,,,,,percent of total billed charges,421.20,994.50,
2-Lumen 15 Cm X 14 Fr Acute Hemodialysis,288881,LOCAL,278,RC,C1752,HCPCS,,Outpatient,,,1170.00,585.00,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,994.50,
2.0X9MM FOSSA X-DR SCRW,184680,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,650.00,325.00,Congregation of the Sister Servants,Congregation of the Sister Servants,552.50,,,,,,,percent of total billed charges,234.00,552.50,
222 V40+8 FEMORAL HEAD,6096577,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1989.00,994.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,1690.65,
22MM COCR HEAD S,118935,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1625.00,812.50,Aetna,First Health Network,1064.38,,,,,,,percent of total billed charges,1.00,1381.25,
22MM COCR HEAD S,118935,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1625.00,812.50,Multiplan,Beech Street,1381.25,,,,,,,percent of total billed charges,1.00,1381.25,
28MM BIOLOX DELTA HEAD L,118957,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3575.00,1787.50,Multiplan,Multiplan/Private Health Care System,3038.75,,,,,,,percent of total billed charges,1.00,3038.75,
28MM BIOLOX DELTA HEAD M,118956,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3575.00,1787.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,3038.75,
28MM BIOLOX DELTA HEAD M,118956,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3575.00,1787.50,Multiplan,Multiplan/Private Health Care System,3038.75,,,,,,,percent of total billed charges,1.00,3038.75,
28MM BIOLOX DELTA HEAD S,118955,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3575.00,1787.50,Christian Healthcare Ministries,Christian Healthcare Ministries,1787.50,,,,,,,percent of total billed charges,1.00,3038.75,
28MM BIOLOX DELTA HEAD S,118955,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,3575.00,1787.50,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,3038.75,
28MM COCR HEAD L,118938,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1625.00,812.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,1381.25,
28MM COCR HEAD L,118938,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1625.00,812.50,United Healthcare,United Healthcare - Client Specific Rate,828.75,,,,,,,percent of total billed charges,1.00,1381.25,
28MM COCR HEAD L,118938,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1625.00,812.50,Wyoming Seminary,Wyoming Seminary,1137.50,,,,,,,percent of total billed charges,1.00,1381.25,
28MM COCR HEAD M,118937,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1625.00,812.50,Multiplan,Multiplan/Private Health Care System,1381.25,,,,,,,percent of total billed charges,1.00,1381.25,
28MM COCR HEAD M,118937,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1625.00,812.50,United Healthcare,United Healthcare - Client Specific Rate,828.75,,,,,,,percent of total billed charges,1.00,1381.25,
28MM COCR HEAD S,118936,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1625.00,812.50,Aetna,Aetna,760.50,,,,,,,percent of total billed charges,1.00,1381.25,
28MM COCR HEAD S,118936,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1625.00,812.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,1381.25,
28MM COCR HEAD XL,118939,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,1625.00,812.50,Integrated Health Plan,Integrated Health Plan,975.00,,,,,,,percent of total billed charges,1.00,1381.25,
3 KNEE TIB INSR PLUS X3 11,115543,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 13,115544,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,18200.00,9100.00,Integrated Health Plan,Integrated Health Plan,10920.00,,,,,,,percent of total billed charges,6552.00,15470.00,
3 KNEE TIB INSR PLUS X3 13,115544,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Christian Healthcare Ministries,Christian Healthcare Ministries,9100.00,,,,,,,percent of total billed charges,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 13,6095728,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Blue Cross Blue Shield,Capital - Enhanced Network Rates,6360.90,,,,,,,percent of total billed charges,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 13,6095728,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Cigna,Cigna,7804.16,,,,,,,percent of total billed charges,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 16,6095729,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Integrated Health Plan,Integrated Health Plan,10920.00,,,,,,,percent of total billed charges,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 22,6095731,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Intergroup Services,Intergroup Services,15470.00,,,,,,,percent of total billed charges,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 25,6095732,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,9100.00,,,,,,,percent of total billed charges,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 25,6095732,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,United Healthcare,United Healthcare - Client Specific Rate,9282.00,,,,,,,percent of total billed charges,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 25,6095732,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 28,115549,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,18200.00,9100.00,Christian Healthcare Ministries,Christian Healthcare Ministries,9100.00,,,,,,,percent of total billed charges,6552.00,15470.00,
3 KNEE TIB INSR PLUS X3 28,115549,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Blue Cross Blue Shield,Capital - Special Network Rates,4451.72,,,,,,,percent of total billed charges,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 31,6095734,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Aetna,First Health Network,11921.00,,,,,,,percent of total billed charges,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 31,6095734,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 31,6095734,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,15470.00,
3 KNEE TIB INSR PLUS X3 9,6095726,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Congregation of the Sister Servants,Congregation of the Sister Servants,15470.00,,,,,,,percent of total billed charges,1.00,15470.00,
3-LUMEN 20CM X 12FR PRESSURE INJECTABLE ACUTE HEMODIALYSIS,288882,LOCAL,278,RC,C1750,HCPCS,,Inpatient,,,1199.90,599.95,Wyoming Seminary,Wyoming Seminary,839.93,,,,,,,percent of total billed charges,431.96,1019.92,
3-LUMEN 20CM X 12FR PRESSURE INJECTABLE ACUTE HEMODIALYSIS,288882,LOCAL,278,RC,C1750,HCPCS,,Outpatient,,,1199.90,599.95,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,1019.92,
3.0MM HEADLESS COM SCREW LT 16,6054061,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Wyoming Seminary,Wyoming Seminary,1575.21,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW LT 18,6054063,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2250.30,1125.15,Congregation of the Sister Servants,Congregation of the Sister Servants,1912.76,,,,,,,percent of total billed charges,810.11,1912.76,
3.0MM HEADLESS COM SCREW LT 18,6054063,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Shepard International Health Care,Shepard International Health Care - Allegheny International,1125.15,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW LT 28,6054073,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Aetna,Aetna,1053.14,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW LT 29,6054074,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2250.30,1125.15,North Central Secure Treatment Unit,North Central Secure Treatment Unit,810.11,,,,,,,percent of total billed charges,810.11,1912.76,
3.0MM HEADLESS COM SCREW LT 32,6054076,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2250.30,1125.15,Integrated Health Plan,Integrated Health Plan,1350.18,,,,,,,percent of total billed charges,810.11,1912.76,
3.0MM HEADLESS COM SCREW LT 36,6054078,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2250.30,1125.15,Multiplan,Multiplan/Private Health Care System,1912.76,,,,,,,percent of total billed charges,810.11,1912.76,
3.0MM HEADLESS COM SCREW LT 36,6054078,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Aetna,First Health Network,1473.95,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW LT 36,6054078,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Blue Cross Blue Shield,Capital - Basic Network Rates,960.43,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW LT 38,6054079,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2250.30,1125.15,Wyoming Seminary,Wyoming Seminary,1575.21,,,,,,,percent of total billed charges,810.11,1912.76,
3.0MM HEADLESS COM SCREW LT 40,6054080,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Multiplan,Beech Street,1912.76,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 10,6054035,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Blue Cross Blue Shield,Capital - Special Network Rates,550.42,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 11,6054036,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 12,6054037,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Blue Cross Blue Shield,Capital - Special Network Rates,550.42,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 14,6054039,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Wyoming Seminary,Wyoming Seminary,1575.21,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 15,6054040,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2250.30,1125.15,Congregation of the Sister Servants,Congregation of the Sister Servants,1912.76,,,,,,,percent of total billed charges,810.11,1912.76,
3.0MM HEADLESS COM SCREW ST 15,6054040,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Multiplan,Beech Street,1912.76,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 15,6054040,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Wyoming Seminary,Wyoming Seminary,1575.21,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 16,6054041,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2250.30,1125.15,Congregation of the Sister Servants,Congregation of the Sister Servants,1912.76,,,,,,,percent of total billed charges,810.11,1912.76,
3.0MM HEADLESS COM SCREW ST 16,6054041,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2250.30,1125.15,Intergroup Services,Intergroup Services,1912.76,,,,,,,percent of total billed charges,810.11,1912.76,
3.0MM HEADLESS COM SCREW ST 16,6054041,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Multiplan,Multiplan/Private Health Care System,1912.76,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 19,6054044,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Integrated Health Plan,Integrated Health Plan,1350.18,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 19,6054044,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 22,6054047,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Blue Cross Blue Shield,Capital - Enhanced Network Rates,786.48,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 24,6054049,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2250.30,1125.15,Wyoming Seminary,Wyoming Seminary,1575.21,,,,,,,percent of total billed charges,810.11,1912.76,
3.0MM HEADLESS COM SCREW ST 25,6054050,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 28,6054053,LOCAL,278,RC,C1713,HCPCS,,Outpatient,,,2250.30,1125.15,Aetna,Aetna,1053.14,,,,,,,percent of total billed charges,1.00,1912.76,
3.0MM HEADLESS COM SCREW ST 29,6054054,LOCAL,278,RC,C1713,HCPCS,,Inpatient,,,2250.30,1125.15,Congregation of the Sister Servants,Congregation of the Sister Servants,1912.76,,,,,,,percent of total billed charges,810.11,1912.76,
